0/41256 (epoch 0), train_loss = 5.322, time/batch = 2.011
30639/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30640/41256 (epoch 26), train_loss = 0.741, time/batch = 0.807
30641/41256 (epoch 26), train_loss = 0.734, time/batch = 0.801
30642/41256 (epoch 26), train_loss = 0.740, time/batch = 0.802
30643/41256 (epoch 26), train_loss = 0.732, time/batch = 0.805
30644/41256 (epoch 26), train_loss = 0.748, time/batch = 0.805
30645/41256 (epoch 26), train_loss = 0.747, time/batch = 0.804
30646/41256 (epoch 26), train_loss = 0.740, time/batch = 0.805
30647/41256 (epoch 26), train_loss = 0.738, time/batch = 0.806
30648/41256 (epoch 26), train_loss = 0.737, time/batch = 0.805
30649/41256 (epoch 26), train_loss = 0.740, time/batch = 0.801
30650/41256 (epoch 26), train_loss = 0.742, time/batch = 0.803
30651/41256 (epoch 26), train_loss = 0.747, time/batch = 0.803
30652/41256 (epoch 26), train_loss = 0.740, time/batch = 0.803
30653/41256 (epoch 26), train_loss = 0.738, time/batch = 0.806
30654/41256 (epoch 26), train_loss = 0.733, time/batch = 0.804
30655/41256 (epoch 26), train_loss = 0.734, time/batch = 0.799
30656/41256 (epoch 26), train_loss = 0.739, time/batch = 0.814
30657/41256 (epoch 26), train_loss = 0.745, time/batch = 0.808
30658/41256 (epoch 26), train_loss = 0.738, time/batch = 0.805
30659/41256 (epoch 26), train_loss = 0.728, time/batch = 0.802
30660/41256 (epoch 26), train_loss = 0.731, time/batch = 0.804
30661/41256 (epoch 26), train_loss = 0.730, time/batch = 0.835
30662/41256 (epoch 26), train_loss = 0.725, time/batch = 0.809
30663/41256 (epoch 26), train_loss = 0.730, time/batch = 0.807
30664/41256 (epoch 26), train_loss = 0.724, time/batch = 0.803
30665/41256 (epoch 26), train_loss = 0.718, time/batch = 0.801
30666/41256 (epoch 26), train_loss = 0.717, time/batch = 0.808
30667/41256 (epoch 26), train_loss = 0.726, time/batch = 0.809
30668/41256 (epoch 26), train_loss = 0.730, time/batch = 0.806
30669/41256 (epoch 26), train_loss = 0.731, time/batch = 0.801
30670/41256 (epoch 26), train_loss = 0.726, time/batch = 0.806
30671/41256 (epoch 26), train_loss = 0.731, time/batch = 0.809
30672/41256 (epoch 26), train_loss = 0.721, time/batch = 0.807
30673/41256 (epoch 26), train_loss = 0.717, time/batch = 0.802
30674/41256 (epoch 26), train_loss = 0.725, time/batch = 0.806
30675/41256 (epoch 26), train_loss = 0.718, time/batch = 0.805
30676/41256 (epoch 26), train_loss = 0.728, time/batch = 0.810
30677/41256 (epoch 26), train_loss = 0.721, time/batch = 0.804
30678/41256 (epoch 26), train_loss = 0.728, time/batch = 0.805
30679/41256 (epoch 26), train_loss = 0.744, time/batch = 0.804
30680/41256 (epoch 26), train_loss = 0.739, time/batch = 0.804
30681/41256 (epoch 26), train_loss = 0.737, time/batch = 0.806
30682/41256 (epoch 26), train_loss = 0.733, time/batch = 0.802
30683/41256 (epoch 26), train_loss = 0.732, time/batch = 0.805
30684/41256 (epoch 26), train_loss = 0.733, time/batch = 0.822
30685/41256 (epoch 26), train_loss = 0.742, time/batch = 0.807
30686/41256 (epoch 26), train_loss = 0.741, time/batch = 0.805
30687/41256 (epoch 26), train_loss = 0.753, time/batch = 0.804
30688/41256 (epoch 26), train_loss = 0.748, time/batch = 0.806
30689/41256 (epoch 26), train_loss = 0.745, time/batch = 0.813
30690/41256 (epoch 26), train_loss = 0.753, time/batch = 0.809
30691/41256 (epoch 26), train_loss = 0.758, time/batch = 0.804
30692/41256 (epoch 26), train_loss = 0.753, time/batch = 0.801
30693/41256 (epoch 26), train_loss = 0.753, time/batch = 0.804
30694/41256 (epoch 26), train_loss = 0.746, time/batch = 0.802
30695/41256 (epoch 26), train_loss = 0.750, time/batch = 0.805
30696/41256 (epoch 26), train_loss = 0.755, time/batch = 0.804
30697/41256 (epoch 26), train_loss = 0.766, time/batch = 0.803
30698/41256 (epoch 26), train_loss = 0.757, time/batch = 0.804
30699/41256 (epoch 26), train_loss = 0.755, time/batch = 0.804
30700/41256 (epoch 26), train_loss = 0.749, time/batch = 0.809
30701/41256 (epoch 26), train_loss = 0.743, time/batch = 0.806
30702/41256 (epoch 26), train_loss = 0.747, time/batch = 0.807
30703/41256 (epoch 26), train_loss = 0.757, time/batch = 0.806
30704/41256 (epoch 26), train_loss = 0.752, time/batch = 0.808
30705/41256 (epoch 26), train_loss = 0.752, time/batch = 0.805
30706/41256 (epoch 26), train_loss = 0.738, time/batch = 0.805
30707/41256 (epoch 26), train_loss = 0.743, time/batch = 0.804
30708/41256 (epoch 26), train_loss = 0.759, time/batch = 0.807
30709/41256 (epoch 26), train_loss = 0.747, time/batch = 0.811
30710/41256 (epoch 26), train_loss = 0.757, time/batch = 0.808
30711/41256 (epoch 26), train_loss = 0.745, time/batch = 0.805
30712/41256 (epoch 26), train_loss = 0.744, time/batch = 0.805
30713/41256 (epoch 26), train_loss = 0.741, time/batch = 0.807
30714/41256 (epoch 26), train_loss = 0.742, time/batch = 0.803
30715/41256 (epoch 26), train_loss = 0.753, time/batch = 0.802
30716/41256 (epoch 26), train_loss = 0.761, time/batch = 0.804
30717/41256 (epoch 26), train_loss = 0.744, time/batch = 0.822
30718/41256 (epoch 26), train_loss = 0.746, time/batch = 0.802
30719/41256 (epoch 26), train_loss = 0.741, time/batch = 0.804
30720/41256 (epoch 26), train_loss = 0.750, time/batch = 0.803
30721/41256 (epoch 26), train_loss = 0.758, time/batch = 0.801
30722/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30723/41256 (epoch 26), train_loss = 0.739, time/batch = 0.803
30724/41256 (epoch 26), train_loss = 0.737, time/batch = 0.812
30725/41256 (epoch 26), train_loss = 0.747, time/batch = 0.802
30726/41256 (epoch 26), train_loss = 0.748, time/batch = 0.809
30727/41256 (epoch 26), train_loss = 0.741, time/batch = 0.806
30728/41256 (epoch 26), train_loss = 0.751, time/batch = 0.804
30729/41256 (epoch 26), train_loss = 0.745, time/batch = 0.803
30730/41256 (epoch 26), train_loss = 0.737, time/batch = 0.805
30731/41256 (epoch 26), train_loss = 0.740, time/batch = 0.805
30732/41256 (epoch 26), train_loss = 0.753, time/batch = 0.807
30733/41256 (epoch 26), train_loss = 0.745, time/batch = 0.807
30734/41256 (epoch 26), train_loss = 0.743, time/batch = 0.799
30735/41256 (epoch 26), train_loss = 0.749, time/batch = 0.805
30736/41256 (epoch 26), train_loss = 0.740, time/batch = 0.807
30737/41256 (epoch 26), train_loss = 0.745, time/batch = 0.808
30738/41256 (epoch 26), train_loss = 0.758, time/batch = 0.804
30739/41256 (epoch 26), train_loss = 0.752, time/batch = 0.803
30740/41256 (epoch 26), train_loss = 0.746, time/batch = 0.806
30741/41256 (epoch 26), train_loss = 0.743, time/batch = 0.806
30742/41256 (epoch 26), train_loss = 0.745, time/batch = 0.813
30743/41256 (epoch 26), train_loss = 0.752, time/batch = 0.801
30744/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30745/41256 (epoch 26), train_loss = 0.758, time/batch = 0.808
30746/41256 (epoch 26), train_loss = 0.751, time/batch = 0.806
30747/41256 (epoch 26), train_loss = 0.737, time/batch = 0.801
30748/41256 (epoch 26), train_loss = 0.751, time/batch = 0.800
30749/41256 (epoch 26), train_loss = 0.757, time/batch = 0.805
30750/41256 (epoch 26), train_loss = 0.750, time/batch = 0.803
30751/41256 (epoch 26), train_loss = 0.752, time/batch = 0.804
30752/41256 (epoch 26), train_loss = 0.756, time/batch = 0.800
30753/41256 (epoch 26), train_loss = 0.749, time/batch = 0.802
30754/41256 (epoch 26), train_loss = 0.743, time/batch = 0.805
30755/41256 (epoch 26), train_loss = 0.753, time/batch = 0.812
30756/41256 (epoch 26), train_loss = 0.760, time/batch = 0.804
30757/41256 (epoch 26), train_loss = 0.748, time/batch = 0.796
30758/41256 (epoch 26), train_loss = 0.745, time/batch = 0.803
30759/41256 (epoch 26), train_loss = 0.726, time/batch = 0.808
30760/41256 (epoch 26), train_loss = 0.746, time/batch = 0.806
30761/41256 (epoch 26), train_loss = 0.734, time/batch = 0.802
30762/41256 (epoch 26), train_loss = 0.744, time/batch = 0.800
30763/41256 (epoch 26), train_loss = 0.754, time/batch = 0.802
30764/41256 (epoch 26), train_loss = 0.746, time/batch = 0.803
30765/41256 (epoch 26), train_loss = 0.711, time/batch = 0.803
30766/41256 (epoch 26), train_loss = 0.729, time/batch = 0.803
30767/41256 (epoch 26), train_loss = 0.750, time/batch = 0.809
30768/41256 (epoch 26), train_loss = 0.755, time/batch = 0.806
30769/41256 (epoch 26), train_loss = 0.738, time/batch = 0.804
30770/41256 (epoch 26), train_loss = 0.734, time/batch = 0.805
30771/41256 (epoch 26), train_loss = 0.728, time/batch = 0.806
30772/41256 (epoch 26), train_loss = 0.747, time/batch = 0.805
30773/41256 (epoch 26), train_loss = 0.735, time/batch = 0.802
30774/41256 (epoch 26), train_loss = 0.738, time/batch = 0.806
30775/41256 (epoch 26), train_loss = 0.736, time/batch = 0.811
30776/41256 (epoch 26), train_loss = 0.733, time/batch = 0.804
30777/41256 (epoch 26), train_loss = 0.721, time/batch = 0.804
30778/41256 (epoch 26), train_loss = 0.728, time/batch = 0.802
30779/41256 (epoch 26), train_loss = 0.741, time/batch = 0.801
30780/41256 (epoch 26), train_loss = 0.736, time/batch = 0.803
30781/41256 (epoch 26), train_loss = 0.719, time/batch = 0.808
30782/41256 (epoch 26), train_loss = 0.725, time/batch = 0.802
30783/41256 (epoch 26), train_loss = 0.732, time/batch = 0.804
30784/41256 (epoch 26), train_loss = 0.727, time/batch = 0.803
30785/41256 (epoch 26), train_loss = 0.736, time/batch = 0.804
30786/41256 (epoch 26), train_loss = 0.741, time/batch = 0.810
30787/41256 (epoch 26), train_loss = 0.750, time/batch = 0.806
30788/41256 (epoch 26), train_loss = 0.745, time/batch = 0.805
30789/41256 (epoch 26), train_loss = 0.745, time/batch = 0.805
30790/41256 (epoch 26), train_loss = 0.730, time/batch = 0.806
30791/41256 (epoch 26), train_loss = 0.743, time/batch = 0.802
30792/41256 (epoch 26), train_loss = 0.748, time/batch = 0.805
30793/41256 (epoch 26), train_loss = 0.751, time/batch = 0.807
30794/41256 (epoch 26), train_loss = 0.754, time/batch = 0.808
30795/41256 (epoch 26), train_loss = 0.759, time/batch = 0.804
30796/41256 (epoch 26), train_loss = 0.749, time/batch = 0.805
30797/41256 (epoch 26), train_loss = 0.761, time/batch = 0.806
30798/41256 (epoch 26), train_loss = 0.772, time/batch = 0.805
30799/41256 (epoch 26), train_loss = 0.771, time/batch = 0.807
30800/41256 (epoch 26), train_loss = 0.771, time/batch = 0.805
30801/41256 (epoch 26), train_loss = 0.773, time/batch = 0.803
30802/41256 (epoch 26), train_loss = 0.770, time/batch = 0.805
30803/41256 (epoch 26), train_loss = 0.777, time/batch = 0.806
30804/41256 (epoch 26), train_loss = 0.775, time/batch = 0.804
30805/41256 (epoch 26), train_loss = 0.779, time/batch = 0.803
30806/41256 (epoch 26), train_loss = 0.779, time/batch = 0.805
30807/41256 (epoch 26), train_loss = 0.772, time/batch = 0.804
30808/41256 (epoch 26), train_loss = 0.774, time/batch = 0.810
30809/41256 (epoch 26), train_loss = 0.785, time/batch = 0.804
30810/41256 (epoch 26), train_loss = 0.789, time/batch = 0.804
30811/41256 (epoch 26), train_loss = 0.778, time/batch = 0.806
30812/41256 (epoch 26), train_loss = 0.786, time/batch = 0.808
30813/41256 (epoch 26), train_loss = 0.781, time/batch = 0.806
30814/41256 (epoch 26), train_loss = 0.773, time/batch = 0.805
30815/41256 (epoch 26), train_loss = 0.777, time/batch = 0.805
30816/41256 (epoch 26), train_loss = 0.781, time/batch = 0.806
30817/41256 (epoch 26), train_loss = 0.772, time/batch = 0.805
30818/41256 (epoch 26), train_loss = 0.767, time/batch = 0.799
30819/41256 (epoch 26), train_loss = 0.768, time/batch = 0.802
30820/41256 (epoch 26), train_loss = 0.761, time/batch = 0.808
30821/41256 (epoch 26), train_loss = 0.755, time/batch = 0.806
30822/41256 (epoch 26), train_loss = 0.774, time/batch = 0.799
30823/41256 (epoch 26), train_loss = 0.763, time/batch = 0.805
30824/41256 (epoch 26), train_loss = 0.748, time/batch = 0.805
30825/41256 (epoch 26), train_loss = 0.747, time/batch = 0.807
30826/41256 (epoch 26), train_loss = 0.749, time/batch = 0.798
30827/41256 (epoch 26), train_loss = 0.750, time/batch = 0.801
30828/41256 (epoch 26), train_loss = 0.749, time/batch = 0.806
30829/41256 (epoch 26), train_loss = 0.740, time/batch = 0.805
30830/41256 (epoch 26), train_loss = 0.748, time/batch = 0.807
30831/41256 (epoch 26), train_loss = 0.740, time/batch = 0.803
30832/41256 (epoch 26), train_loss = 0.750, time/batch = 0.801
30833/41256 (epoch 26), train_loss = 0.742, time/batch = 0.811
30834/41256 (epoch 26), train_loss = 0.743, time/batch = 0.809
30835/41256 (epoch 26), train_loss = 0.745, time/batch = 0.803
30836/41256 (epoch 26), train_loss = 0.731, time/batch = 0.804
30837/41256 (epoch 26), train_loss = 0.735, time/batch = 0.806
30838/41256 (epoch 26), train_loss = 0.742, time/batch = 0.803
30839/41256 (epoch 26), train_loss = 0.756, time/batch = 0.807
30840/41256 (epoch 26), train_loss = 0.747, time/batch = 0.805
30841/41256 (epoch 26), train_loss = 0.756, time/batch = 0.809
30842/41256 (epoch 26), train_loss = 0.762, time/batch = 0.804
30843/41256 (epoch 26), train_loss = 0.760, time/batch = 0.804
30844/41256 (epoch 26), train_loss = 0.752, time/batch = 0.809
30845/41256 (epoch 26), train_loss = 0.753, time/batch = 0.803
30846/41256 (epoch 26), train_loss = 0.762, time/batch = 0.806
30847/41256 (epoch 26), train_loss = 0.758, time/batch = 0.803
30848/41256 (epoch 26), train_loss = 0.753, time/batch = 0.803
30849/41256 (epoch 26), train_loss = 0.762, time/batch = 0.819
30850/41256 (epoch 26), train_loss = 0.753, time/batch = 0.805
30851/41256 (epoch 26), train_loss = 0.764, time/batch = 0.805
30852/41256 (epoch 26), train_loss = 0.751, time/batch = 0.802
30853/41256 (epoch 26), train_loss = 0.760, time/batch = 0.805
30854/41256 (epoch 26), train_loss = 0.763, time/batch = 0.807
30855/41256 (epoch 26), train_loss = 0.758, time/batch = 0.806
30856/41256 (epoch 26), train_loss = 0.760, time/batch = 0.807
30857/41256 (epoch 26), train_loss = 0.753, time/batch = 0.803
30858/41256 (epoch 26), train_loss = 0.763, time/batch = 0.825
30859/41256 (epoch 26), train_loss = 0.762, time/batch = 0.809
30860/41256 (epoch 26), train_loss = 0.753, time/batch = 0.811
30861/41256 (epoch 26), train_loss = 0.756, time/batch = 0.802
30862/41256 (epoch 26), train_loss = 0.749, time/batch = 0.807
30863/41256 (epoch 26), train_loss = 0.757, time/batch = 0.805
30864/41256 (epoch 26), train_loss = 0.748, time/batch = 0.807
30865/41256 (epoch 26), train_loss = 0.751, time/batch = 0.805
30866/41256 (epoch 26), train_loss = 0.749, time/batch = 0.803
30867/41256 (epoch 26), train_loss = 0.760, time/batch = 0.803
30868/41256 (epoch 26), train_loss = 0.750, time/batch = 0.817
30869/41256 (epoch 26), train_loss = 0.741, time/batch = 0.808
30870/41256 (epoch 26), train_loss = 0.754, time/batch = 0.804
30871/41256 (epoch 26), train_loss = 0.750, time/batch = 0.812
30872/41256 (epoch 26), train_loss = 0.735, time/batch = 0.805
30873/41256 (epoch 26), train_loss = 0.743, time/batch = 0.805
30874/41256 (epoch 26), train_loss = 0.751, time/batch = 0.807
30875/41256 (epoch 26), train_loss = 0.744, time/batch = 0.806
30876/41256 (epoch 26), train_loss = 0.733, time/batch = 0.803
30877/41256 (epoch 26), train_loss = 0.752, time/batch = 0.801
30878/41256 (epoch 26), train_loss = 0.751, time/batch = 0.808
30879/41256 (epoch 26), train_loss = 0.734, time/batch = 0.809
30880/41256 (epoch 26), train_loss = 0.738, time/batch = 0.809
30881/41256 (epoch 26), train_loss = 0.748, time/batch = 0.815
30882/41256 (epoch 26), train_loss = 0.742, time/batch = 0.803
30883/41256 (epoch 26), train_loss = 0.733, time/batch = 0.803
30884/41256 (epoch 26), train_loss = 0.736, time/batch = 0.807
30885/41256 (epoch 26), train_loss = 0.742, time/batch = 0.807
30886/41256 (epoch 26), train_loss = 0.739, time/batch = 0.804
30887/41256 (epoch 26), train_loss = 0.747, time/batch = 0.803
30888/41256 (epoch 26), train_loss = 0.751, time/batch = 0.805
30889/41256 (epoch 26), train_loss = 0.750, time/batch = 0.812
30890/41256 (epoch 26), train_loss = 0.747, time/batch = 0.805
30891/41256 (epoch 26), train_loss = 0.735, time/batch = 0.804
30892/41256 (epoch 26), train_loss = 0.740, time/batch = 0.806
30893/41256 (epoch 26), train_loss = 0.731, time/batch = 0.805
30894/41256 (epoch 26), train_loss = 0.739, time/batch = 0.806
30895/41256 (epoch 26), train_loss = 0.746, time/batch = 0.812
30896/41256 (epoch 26), train_loss = 0.724, time/batch = 0.804
30897/41256 (epoch 26), train_loss = 0.735, time/batch = 0.805
30898/41256 (epoch 26), train_loss = 0.718, time/batch = 0.808
30899/41256 (epoch 26), train_loss = 0.733, time/batch = 0.803
30900/41256 (epoch 26), train_loss = 0.730, time/batch = 0.801
30901/41256 (epoch 26), train_loss = 0.737, time/batch = 0.804
30902/41256 (epoch 26), train_loss = 0.733, time/batch = 0.805
30903/41256 (epoch 26), train_loss = 0.731, time/batch = 0.805
30904/41256 (epoch 26), train_loss = 0.735, time/batch = 0.803
30905/41256 (epoch 26), train_loss = 0.728, time/batch = 0.804
30906/41256 (epoch 26), train_loss = 0.730, time/batch = 0.805
30907/41256 (epoch 26), train_loss = 0.738, time/batch = 0.807
30908/41256 (epoch 26), train_loss = 0.736, time/batch = 0.807
30909/41256 (epoch 26), train_loss = 0.733, time/batch = 0.807
30910/41256 (epoch 26), train_loss = 0.722, time/batch = 0.801
30911/41256 (epoch 26), train_loss = 0.720, time/batch = 0.806
30912/41256 (epoch 26), train_loss = 0.736, time/batch = 0.806
30913/41256 (epoch 26), train_loss = 0.719, time/batch = 0.806
30914/41256 (epoch 26), train_loss = 0.716, time/batch = 0.802
30915/41256 (epoch 26), train_loss = 0.725, time/batch = 0.802
30916/41256 (epoch 26), train_loss = 0.716, time/batch = 0.806
30917/41256 (epoch 26), train_loss = 0.723, time/batch = 0.805
30918/41256 (epoch 26), train_loss = 0.721, time/batch = 0.810
30919/41256 (epoch 26), train_loss = 0.720, time/batch = 0.805
30920/41256 (epoch 26), train_loss = 0.713, time/batch = 0.808
30921/41256 (epoch 26), train_loss = 0.720, time/batch = 0.805
30922/41256 (epoch 26), train_loss = 0.724, time/batch = 0.806
30923/41256 (epoch 26), train_loss = 0.723, time/batch = 0.808
30924/41256 (epoch 26), train_loss = 0.724, time/batch = 0.812
30925/41256 (epoch 26), train_loss = 0.732, time/batch = 0.806
30926/41256 (epoch 26), train_loss = 0.727, time/batch = 0.806
30927/41256 (epoch 26), train_loss = 0.722, time/batch = 0.800
30928/41256 (epoch 26), train_loss = 0.737, time/batch = 0.811
30929/41256 (epoch 26), train_loss = 0.749, time/batch = 0.808
30930/41256 (epoch 26), train_loss = 0.738, time/batch = 0.806
